observed brix,observed polarity, temp,corrected brix,corrected pol,normal recovery
22,74,36,22.69,17.71,12.197
22,75,36,22.69,17.95,12.365
22,76,36,22.69,18.19,12.533
22,77,36,22.69,18.43,12.701
22,78,36,22.69,18.67,12.869
22,79,36,22.69,18.91,13.037
22,80,36,22.69,19.15,13.205
22,81,36,22.69,19.39,13.373
22,82,36,22.69,19.62,13.534
22,83,36,22.69,19.86,13.702
22,84,36,22.69,20.10,13.87
22,85,36,22.69,20.34,14.038
22,86,36,22.69,20.58,14.206
22,87,36,22.69,20.82,14.374
22,88,36,22.69,21.06,14.542
22,89,36,22.69,21.30,14.71
22,90,36,22.69,21.54,14.878
22,91,36,22.69,21.78,15.046
22,51,37,22.78,12.21,8.347
22,52,37,22.78,12.44,8.508
22,53,37,22.78,12.68,8.676
22,54,37,22.78,12.92,8.844
22,55,37,22.78,13.16,9.012
22,56,37,22.78,13.40,9.18
22,57,37,22.78,13.64,9.348
22,58,37,22.78,13.88,9.516
22,59,37,22.78,14.12,9.684
22,60,37,22.78,14.36,9.852
22,61,37,22.78,14.60,10.02
22,62,37,22.78,14.84,10.188
22,63,37,22.78,15.08,10.356
22,64,37,22.78,15.32,10.524
22,65,37,22.78,15.56,10.692
22,66,37,22.78,15.80,10.86
22,67,37,22.78,16.03,11.021
22,68,37,22.78,16.27,11.189
22,69,37,22.78,16.51,11.357
22,70,37,22.78,16.75,11.525
22,71,37,22.78,16.99,11.693
22,72,37,22.78,17.23,11.861
22,73,37,22.78,17.47,12.029
22,74,37,22.78,17.71,12.197
22,75,37,22.78,17.95,12.365
22,76,37,22.78,18.19,12.533
22,77,37,22.78,18.43,12.701
22,78,37,22.78,18.67,12.869
22,79,37,22.78,18.91,13.037
22,80,37,22.78,19.15,13.205
22,81,37,22.78,19.39,13.373
22,82,37,22.78,19.62,13.534
22,83,37,22.78,19.86,13.702
22,84,37,22.78,20.10,13.87
22,85,37,22.78,20.34,14.038
22,86,37,22.78,20.58,14.206
22,87,37,22.78,20.82,14.374
22,88,37,22.78,21.06,14.542
22,89,37,22.78,21.30,14.71
22,90,37,22.78,21.54,14.878
22,91,37,22.78,21.78,15.046
22,51,37,22.78,12.21,8.347
22,52,37,22.78,12.44,8.508
22,53,37,22.78,12.68,8.676
22,54,37,22.78,12.92,8.844
22,55,37,22.78,13.16,9.012
22,56,37,22.78,13.40,9.18
22,57,37,22.78,13.64,9.348
22,58,37,22.78,13.88,9.516
22,59,37,22.78,14.12,9.684
22,60,37,22.78,14.36,9.852
22,61,37,22.78,14.60,10.02
22,62,37,22.78,14.84,10.188
22,63,37,22.78,15.08,10.356
22,64,37,22.78,15.32,10.524
22,65,37,22.78,15.56,10.692
22,66,37,22.78,15.80,10.86
22,67,37,22.78,16.03,11.021
22,68,37,22.78,16.27,11.189
22,69,37,22.78,16.51,11.357
22,70,37,22.78,16.75,11.525
22,71,37,22.78,16.99,11.693
22,72,37,22.78,17.23,11.861
22,73,37,22.78,17.47,12.029
22,74,37,22.78,17.71,12.197
22,75,37,22.78,17.95,12.365
22,76,37,22.78,18.19,12.533
22,77,37,22.78,18.43,12.701
22,78,37,22.78,18.67,12.869
22,79,37,22.78,18.91,13.037
22,80,37,22.78,19.15,13.205
22,81,37,22.78,19.39,13.373
22,82,37,22.78,19.62,13.534
22,83,37,22.78,19.86,13.702
22,84,37,22.78,20.10,13.87
22,85,37,22.78,20.34,14.038
22,86,37,22.78,20.58,14.206
22,87,37,22.78,20.82,14.374
22,88,37,22.78,21.06,14.542
22,89,37,22.78,21.30,14.71
22,90,37,22.78,21.54,14.878
22,91,37,22.78,21.78,15.046
22,51,38,22.87,12.21,8.347
22,52,38,22.87,12.44,8.508
22,53,38,22.87,12.68,8.676
22,54,38,22.87,12.92,8.844
22,55,38,22.87,13.16,9.012
22,56,38,22.87,13.40,9.18
22,57,38,22.87,13.64,9.348
22,58,38,22.87,13.88,9.516
22,59,38,22.87,14.12,9.684
22,60,38,22.87,14.36,9.852
22,61,38,22.87,14.60,10.02
22,62,38,22.87,14.84,10.188
22,63,38,22.87,15.08,10.356
22,64,38,22.87,15.32,10.524
22,65,38,22.87,15.56,10.692
22,66,38,22.87,15.80,10.86
22,67,38,22.87,16.03,11.021
22,68,38,22.87,16.27,11.189
22,69,38,22.87,16.51,11.357
22,70,38,22.87,16.75,11.525
22,71,38,22.87,16.99,11.693
22,72,38,22.87,17.23,11.861
22,73,38,22.87,17.47,12.029
22,74,38,22.87,17.71,12.197
22,75,38,22.87,17.95,12.365
22,76,38,22.87,18.19,12.533
22,77,38,22.87,18.43,12.701
22,78,38,22.87,18.67,12.869
22,79,38,22.87,18.91,13.037
22,80,38,22.87,19.15,13.205
22,81,38,22.87,19.39,13.373
22,82,38,22.87,19.62,13.534
22,83,38,22.87,19.86,13.702
22,84,38,22.87,20.10,13.87
22,85,38,22.87,20.34,14.038
22,86,38,22.87,20.58,14.206
22,87,38,22.87,20.82,14.374
22,88,38,22.87,21.06,14.542
22,89,38,22.87,21.30,14.71
22,90,38,22.87,21.54,14.878
22,91,38,22.87,21.78,15.046
22,51,39,22.96,12.21,8.347
22,52,39,22.96,12.44,8.508
22,53,39,22.96,12.68,8.676
22,54,39,22.96,12.92,8.844
22,55,39,22.96,13.16,9.012
22,56,39,22.96,13.40,9.18
22,57,39,22.96,13.64,9.348
22,58,39,22.96,13.88,9.516
22,59,39,22.96,14.12,9.684
22,60,39,22.96,14.36,9.852
22,61,39,22.96,14.60,10.02
22,62,39,22.96,14.84,10.188
22,63,39,22.96,15.08,10.356
22,64,39,22.96,15.32,10.524
22,65,39,22.96,15.56,10.692
22,66,39,22.96,15.80,10.86
22,67,39,22.96,16.03,11.021
22,68,39,22.96,16.27,11.189
22,69,39,22.96,16.51,11.357
22,70,39,22.96,16.75,11.525
22,71,39,22.96,16.99,11.693
22,72,39,22.96,17.23,11.861
22,73,39,22.96,17.47,12.029
22,74,39,22.96,17.71,12.197
22,75,39,22.96,17.95,12.365
22,76,39,22.96,18.19,12.533
22,77,39,22.96,18.43,12.701
22,78,39,22.96,18.67,12.869
22,79,39,22.96,18.91,13.037
22,80,39,22.96,19.15,13.205
22,81,39,22.96,19.39,13.373
22,82,39,22.96,19.62,13.534
22,83,39,22.96,19.86,13.702
22,84,39,22.96,20.10,13.87
22,85,39,22.96,20.34,14.038
22,86,39,22.96,20.58,14.206
22,87,39,22.96,20.82,14.374
22,88,39,22.96,21.06,14.542
22,89,39,22.96,21.30,14.71
22,90,39,22.96,21.54,14.878
22,91,39,22.96,21.78,15.046
22,51,40,23.05,12.21,8.347
22,52,40,23.05,12.44,8.508
22,53,40,23.05,12.68,8.676
22,54,40,23.05,12.92,8.844
22,55,40,23.05,13.16,9.012
22,56,40,23.05,13.40,9.18
22,57,40,23.05,13.64,9.348
22,58,40,23.05,13.88,9.516
22,59,40,23.05,14.12,9.684
22,60,40,23.05,14.36,9.852
22,61,40,23.05,14.60,10.02
22,62,40,23.05,14.84,10.188
22,63,40,23.05,15.08,10.356
22,64,40,23.05,15.32,10.524
22,65,40,23.05,15.56,10.692
22,66,40,23.05,15.80,10.86
22,67,40,23.05,16.03,11.021
22,68,40,23.05,16.27,11.189
22,69,40,23.05,16.51,11.357
22,70,40,23.05,16.75,11.525
22,71,40,23.05,16.99,11.693
22,72,40,23.05,17.23,11.861
22,73,40,23.05,17.47,12.029
22,74,40,23.05,17.71,12.197
22,75,40,23.05,17.95,12.365
22,76,40,23.05,18.19,12.533
22,77,40,23.05,18.43,12.701
22,78,40,23.05,18.67,12.869
22,79,40,23.05,18.91,13.037
22,80,40,23.05,19.15,13.205
22,81,40,23.05,19.39,13.373
22,82,40,23.05,19.62,13.534
22,83,40,23.05,19.86,13.702
22,84,40,23.05,20.10,13.87
22,85,40,23.05,20.34,14.038
22,86,40,23.05,20.58,14.206
22,87,40,23.05,20.82,14.374
22,88,40,23.05,21.06,14.542
22,89,40,23.05,21.30,14.71
22,90,40,23.05,21.54,14.878
22,91,40,23.05,21.78,15.046
23,51,17,22.3,12.16,8.312
23,52,17,22.3,12.39,8.473
23,53,17,22.3,12.63,8.641
23,54,17,22.3,12.87,8.809
23,55,17,22.3,13.11,8.977
23,56,17,22.3,13.35,9.145
23,57,17,22.3,13.59,9.313
23,58,17,22.3,13.82,9.474
23,59,17,22.3,14.06,9.642
23,60,17,22.3,14.30,9.81
23,61,17,22.3,14.54,9.978
23,62,17,22.3,14.78,10.146
23,63,17,22.3,15.02,10.314
23,64,17,22.3,15.25,10.475
23,65,17,22.3,15.49,10.643
23,66,17,22.3,15.73,10.811
23,67,17,22.3,15.97,10.979
23,68,17,22.3,16.21,11.147
23,69,17,22.3,16.45,11.315
23,70,17,22.3,16.68,11.476
23,71,17,22.3,16.92,11.644
23,72,17,22.3,17.16,11.812
23,73,17,22.3,17.40,11.98
23,74,17,22.3,17.64,12.148
23,75,17,22.3,17.88,12.316
23,76,17,22.3,18.11,12.477
23,77,17,22.3,18.35,12.645
23,78,17,22.3,18.59,12.813
23,79,17,22.3,18.83,12.981
23,80,17,22.3,19.07,13.149
23,81,17,22.3,19.31,13.317
23,82,17,22.3,19.34,13.338
23,83,17,22.3,19.78,13.646
23,84,17,22.3,20.02,13.814
23,85,17,22.3,20.26,13.982
23,86,17,22.3,20.50,14.15
23,87,17,22.3,20.74,14.318
23,88,17,22.3,20.97,14.479
23,89,17,22.3,21.21,14.647
23,90,17,22.3,21.45,14.815
23,91,17,22.3,21.69,14.983
23,92,17,22.3,21.93,15.151
23,93,17,22.3,22.17,15.319
23,94,17,22.3,22.40,15.48
23,95,17,22.3,22.64,15.648
23,96,17,22.3,22.88,15.816
23,51,18,22.36,12.16,8.312
23,52,18,22.36,12.39,8.473
23,53,18,22.36,12.63,8.641
23,54,18,22.36,12.87,8.809
23,55,18,22.36,13.11,8.977
23,56,18,22.36,13.35,9.145
23,57,18,22.36,13.59,9.313
23,58,18,22.36,13.82,9.474
23,59,18,22.36,14.06,9.642
23,60,18,22.36,14.30,9.81
23,61,18,22.36,14.54,9.978
23,62,18,22.36,14.78,10.146
23,63,18,22.36,15.02,10.314
23,64,18,22.36,15.25,10.475
23,65,18,22.36,15.49,10.643
23,66,18,22.36,15.73,10.811
23,67,18,22.36,15.97,10.979
23,68,18,22.36,16.21,11.147
23,69,18,22.36,16.45,11.315
23,70,18,22.36,16.68,11.476
23,71,18,22.36,16.92,11.644
23,72,18,22.36,17.16,11.812
23,73,18,22.36,17.40,11.98
23,74,18,22.36,17.64,12.148
23,75,18,22.36,17.88,12.316
23,76,18,22.36,18.11,12.477
23,77,18,22.36,18.35,12.645
23,78,18,22.36,18.59,12.813
23,79,18,22.36,18.83,12.981
23,80,18,22.36,19.07,13.149
23,81,18,22.36,19.31,13.317
23,82,18,22.36,19.34,13.338
23,83,18,22.36,19.78,13.646
23,84,18,22.36,20.02,13.814
23,85,18,22.36,20.26,13.982
23,86,18,22.36,20.50,14.15
23,87,18,22.36,20.74,14.318
23,88,18,22.36,20.97,14.479
23,89,18,22.36,21.21,14.647
23,90,18,22.36,21.45,14.815
23,91,18,22.36,21.69,14.983
23,92,18,22.36,21.93,15.151
23,93,18,22.36,22.17,15.319
23,94,18,22.36,22.40,15.48
23,95,18,22.36,22.64,15.648
23,96,18,22.36,22.88,15.816
23,51,19,22.42,12.16,8.312
23,52,19,22.42,12.39,8.473
23,53,19,22.42,12.63,8.641
23,54,19,22.42,12.87,8.809
23,55,19,22.42,13.11,8.977
23,56,19,22.42,13.35,9.145
23,57,19,22.42,13.59,9.313
23,58,19,22.42,13.82,9.474
23,59,19,22.42,14.06,9.642
23,60,19,22.42,14.30,9.81
23,61,19,22.42,14.54,9.978
23,62,19,22.42,14.78,10.146
23,63,19,22.42,15.02,10.314
23,64,19,22.42,15.25,10.475
23,65,19,22.42,15.49,10.643
23,66,19,22.42,15.73,10.811
23,67,19,22.42,15.97,10.979
23,68,19,22.42,16.21,11.147
23,69,19,22.42,16.45,11.315
23,70,19,22.42,16.68,11.476
23,71,19,22.42,16.92,11.644
23,72,19,22.42,17.16,11.812
23,73,19,22.42,17.40,11.98
23,74,19,22.42,17.64,12.148
23,75,19,22.42,17.88,12.316
23,76,19,22.42,18.11,12.477
23,77,19,22.42,18.35,12.645
23,78,19,22.42,18.59,12.813
23,79,19,22.42,18.83,12.981
23,80,19,22.42,19.07,13.149
23,81,19,22.42,19.31,13.317
23,82,19,22.42,19.34,13.338
23,83,19,22.42,19.78,13.646
23,84,19,22.42,20.02,13.814
23,85,19,22.42,20.26,13.982
23,86,19,22.42,20.50,14.15
23,87,19,22.42,20.74,14.318
23,88,19,22.42,20.97,14.479
23,89,19,22.42,21.21,14.647
23,90,19,22.42,21.45,14.815
23,91,19,22.42,21.69,14.983
23,92,19,22.42,21.93,15.151
23,93,19,22.42,22.17,15.319
23,94,19,22.42,22.40,15.48
23,95,19,22.42,22.64,15.648
23,96,19,22.42,22.88,15.816
23,51,20,22.48,12.16,8.312
23,52,20,22.48,12.39,8.473
23,53,20,22.48,12.63,8.641
23,54,20,22.48,12.87,8.809
23,55,20,22.48,13.11,8.977
23,56,20,22.48,13.35,9.145
23,57,20,22.48,13.59,9.313
23,58,20,22.48,13.82,9.474
23,59,20,22.48,14.06,9.642
23,60,20,22.48,14.30,9.81
23,61,20,22.48,14.54,9.978
23,62,20,22.48,14.78,10.146
23,63,20,22.48,15.02,10.314
23,64,20,22.48,15.25,10.475
23,65,20,22.48,15.49,10.643
23,66,20,22.48,15.73,10.811
23,67,20,22.48,15.97,10.979
23,68,20,22.48,16.21,11.147
23,69,20,22.48,16.45,11.315
23,70,20,22.48,16.68,11.476
23,71,20,22.48,16.92,11.644
23,72,20,22.48,17.16,11.812
23,73,20,22.48,17.40,11.98
23,74,20,22.48,17.64,12.148
23,75,20,22.48,17.88,12.316
23,76,20,22.48,18.11,12.477
23,77,20,22.48,18.35,12.645
23,78,20,22.48,18.59,12.813
23,79,20,22.48,18.83,12.981
23,80,20,22.48,19.07,13.149
23,81,20,22.48,19.31,13.317
23,82,20,22.48,19.34,13.338
23,83,20,22.48,19.78,13.646
23,84,20,22.48,20.02,13.814
23,85,20,22.48,20.26,13.982
23,86,20,22.48,20.50,14.15
23,87,20,22.48,20.74,14.318
23,88,20,22.48,20.97,14.479
23,89,20,22.48,21.21,14.647
23,90,20,22.48,21.45,14.815
23,91,20,22.48,21.69,14.983
23,92,20,22.48,21.93,15.151
23,93,20,22.48,22.17,15.319
23,94,20,22.48,22.40,15.48
23,95,20,22.48,22.64,15.648
23,96,20,22.48,22.88,15.816
23,51,21,22.54,12.16,8.312
23,52,21,22.54,12.39,8.473
23,53,21,22.54,12.63,8.641
23,54,21,22.54,12.87,8.809
23,55,21,22.54,13.11,8.977
23,56,21,22.54,13.35,9.145
23,57,21,22.54,13.59,9.313
23,58,21,22.54,13.82,9.474
23,59,21,22.54,14.06,9.642
23,60,21,22.54,14.30,9.81
23,61,21,22.54,14.54,9.978
23,62,21,22.54,14.78,10.146
23,63,21,22.54,15.02,10.314
23,64,21,22.54,15.25,10.475
23,65,21,22.54,15.49,10.643
23,66,21,22.54,15.73,10.811
23,67,21,22.54,15.97,10.979
23,68,21,22.54,16.21,11.147
23,69,21,22.54,16.45,11.315
23,70,21,22.54,16.68,11.476
23,71,21,22.54,16.92,11.644
23,72,21,22.54,17.16,11.812
23,73,21,22.54,17.40,11.98
23,74,21,22.54,17.64,12.148
23,75,21,22.54,17.88,12.316
23,76,21,22.54,18.11,12.477
23,77,21,22.54,18.35,12.645
23,78,21,22.54,18.59,12.813
23,79,21,22.54,18.83,12.981
23,80,21,22.54,19.07,13.149
23,81,21,22.54,19.31,13.317
23,82,21,22.54,19.34,13.338
23,83,21,22.54,19.78,13.646
23,84,21,22.54,20.02,13.814
23,85,21,22.54,20.26,13.982
23,86,21,22.54,20.50,14.15
23,87,21,22.54,20.74,14.318
23,88,21,22.54,20.97,14.479
23,89,21,22.54,21.21,14.647
23,90,21,22.54,21.45,14.815
23,91,21,22.54,21.69,14.983
23,92,21,22.54,21.93,15.151
23,93,21,22.54,22.17,15.319
23,94,21,22.54,22.40,15.48
23,95,21,22.54,22.64,15.648
23,96,21,22.54,22.88,15.816
23,51,22,22.6,12.16,8.312
23,52,22,22.6,12.39,8.473
23,53,22,22.6,12.63,8.641
23,54,22,22.6,12.87,8.809
23,55,22,22.6,13.11,8.977
23,56,22,22.6,13.35,9.145
23,57,22,22.6,13.59,9.313
23,58,22,22.6,13.82,9.474
23,59,22,22.6,14.06,9.642
23,60,22,22.6,14.30,9.81
23,61,22,22.6,14.54,9.978
23,62,22,22.6,14.78,10.146
23,63,22,22.6,15.02,10.314
23,64,22,22.6,15.25,10.475
23,65,22,22.6,15.49,10.643
23,66,22,22.6,15.73,10.811
23,67,22,22.6,15.97,10.979
23,68,22,22.6,16.21,11.147
23,69,22,22.6,16.45,11.315
23,70,22,22.6,16.68,11.476
23,71,22,22.6,16.92,11.644
23,72,22,22.6,17.16,11.812
23,73,22,22.6,17.40,11.98
23,74,22,22.6,17.64,12.148
23,75,22,22.6,17.88,12.316
23,76,22,22.6,18.11,12.477
23,77,22,22.6,18.35,12.645
23,78,22,22.6,18.59,12.813
23,79,22,22.6,18.83,12.981
23,80,22,22.6,19.07,13.149
23,81,22,22.6,19.31,13.317
23,82,22,22.6,19.34,13.338
23,83,22,22.6,19.78,13.646
23,84,22,22.6,20.02,13.814
23,85,22,22.6,20.26,13.982
23,86,22,22.6,20.50,14.15
23,87,22,22.6,20.74,14.318
23,88,22,22.6,20.97,14.479
23,89,22,22.6,21.21,14.647
23,90,22,22.6,21.45,14.815
23,91,22,22.6,21.69,14.983
23,92,22,22.6,21.93,15.151
23,93,22,22.6,22.17,15.319
23,94,22,22.6,22.40,15.48
23,95,22,22.6,22.64,15.648
23,96,22,22.6,22.88,15.816
23,51,23,22.67,12.16,8.312
23,52,23,22.67,12.39,8.473
23,53,23,22.67,12.63,8.641
23,54,23,22.67,12.87,8.809
23,55,23,22.67,13.11,8.977
23,56,23,22.67,13.35,9.145
23,57,23,22.67,13.59,9.313
23,58,23,22.67,13.82,9.474
23,59,23,22.67,14.06,9.642
23,60,23,22.67,14.30,9.81
23,61,23,22.67,14.54,9.978
23,62,23,22.67,14.78,10.146
23,63,23,22.67,15.02,10.314
23,64,23,22.67,15.25,10.475
23,65,23,22.67,15.49,10.643
23,66,23,22.67,15.73,10.811
23,67,23,22.67,15.97,10.979
23,68,23,22.67,16.21,11.147
23,69,23,22.67,16.45,11.315
23,70,23,22.67,16.68,11.476
23,71,23,22.67,16.92,11.644
23,72,23,22.67,17.16,11.812
23,73,23,22.67,17.40,11.98
23,74,23,22.67,17.64,12.148
23,75,23,22.67,17.88,12.316
23,76,23,22.67,18.11,12.477
23,77,23,22.67,18.35,12.645
23,78,23,22.67,18.59,12.813
23,79,23,22.67,18.83,12.981
23,80,23,22.67,19.07,13.149
23,81,23,22.67,19.31,13.317
23,82,23,22.67,19.34,13.338
23,83,23,22.67,19.78,13.646
23,84,23,22.67,20.02,13.814
23,85,23,22.67,20.26,13.982
23,86,23,22.67,20.50,14.15
23,87,23,22.67,20.74,14.318
23,88,23,22.67,20.97,14.479
23,89,23,22.67,21.21,14.647
23,90,23,22.67,21.45,14.815
23,91,23,22.67,21.69,14.983
23,92,23,22.67,21.93,15.151
23,93,23,22.67,22.17,15.319
23,94,23,22.67,22.40,15.48
23,95,23,22.67,22.64,15.648
23,96,23,22.67,22.88,15.816
23,51,24,22.74,12.16,8.312
23,52,24,22.74,12.39,8.473
23,53,24,22.74,12.63,8.641
23,54,24,22.74,12.87,8.809
23,55,24,22.74,13.11,8.977
23,56,24,22.74,13.35,9.145
23,57,24,22.74,13.59,9.313
23,58,24,22.74,13.82,9.474
23,59,24,22.74,14.06,9.642
23,60,24,22.74,14.30,9.81
23,61,24,22.74,14.54,9.978
23,62,24,22.74,14.78,10.146
23,63,24,22.74,15.02,10.314
23,64,24,22.74,15.25,10.475
23,65,24,22.74,15.49,10.643
23,66,24,22.74,15.73,10.811
23,67,24,22.74,15.97,10.979
23,68,24,22.74,16.21,11.147
23,69,24,22.74,16.45,11.315
23,70,24,22.74,16.68,11.476
23,71,24,22.74,16.92,11.644
23,72,24,22.74,17.16,11.812
23,73,24,22.74,17.40,11.98
23,74,24,22.74,17.64,12.148
23,75,24,22.74,17.88,12.316
23,76,24,22.74,18.11,12.477
23,77,24,22.74,18.35,12.645
23,78,24,22.74,18.59,12.813
23,79,24,22.74,18.83,12.981
23,80,24,22.74,19.07,13.149
23,81,24,22.74,19.31,13.317
23,82,24,22.74,19.34,13.338
23,83,24,22.74,19.78,13.646
23,84,24,22.74,20.02,13.814
23,85,24,22.74,20.26,13.982
23,86,24,22.74,20.50,14.15
23,87,24,22.74,20.74,14.318
23,88,24,22.74,20.97,14.479
23,89,24,22.74,21.21,14.647
23,90,24,22.74,21.45,14.815
23,91,24,22.74,21.69,14.983
23,92,24,22.74,21.93,15.151
23,93,24,22.74,22.17,15.319
23,94,24,22.74,22.40,15.48
23,95,24,22.74,22.64,15.648
23,96,24,22.74,22.88,15.816
23,51,25,22.81,12.16,8.312
23,52,25,22.81,12.39,8.473
23,53,25,22.81,12.63,8.641
23,54,25,22.81,12.87,8.809
23,55,25,22.81,13.11,8.977
23,56,25,22.81,13.35,9.145
23,57,25,22.81,13.59,9.313
23,58,25,22.81,13.82,9.474
23,59,25,22.81,14.06,9.642
23,60,25,22.81,14.30,9.81
23,61,25,22.81,14.54,9.978
23,62,25,22.81,14.78,10.146
23,63,25,22.81,15.02,10.314
23,64,25,22.81,15.25,10.475
23,65,25,22.81,15.49,10.643
23,66,25,22.81,15.73,10.811
23,67,25,22.81,15.97,10.979
23,68,25,22.81,16.21,11.147
23,69,25,22.81,16.45,11.315
23,70,25,22.81,16.68,11.476
23,71,25,22.81,16.92,11.644
23,72,25,22.81,17.16,11.812
23,73,25,22.81,17.40,11.98
23,74,25,22.81,17.64,12.148
23,75,25,22.81,17.88,12.316
23,76,25,22.81,18.11,12.477
23,77,25,22.81,18.35,12.645
23,78,25,22.81,18.59,12.813
23,79,25,22.81,18.83,12.981
23,80,25,22.81,19.07,13.149
23,81,25,22.81,19.31,13.317
23,82,25,22.81,19.34,13.338
23,83,25,22.81,19.78,13.646
23,84,25,22.81,20.02,13.814
23,85,25,22.81,20.26,13.982
23,86,25,22.81,20.50,14.15
23,87,25,22.81,20.74,14.318
23,88,25,22.81,20.97,14.479
23,89,25,22.81,21.21,14.647
23,90,25,22.81,21.45,14.815
23,91,25,22.81,21.69,14.983
23,92,25,22.81,21.93,15.151
23,93,25,22.81,22.17,15.319
23,94,25,22.81,22.40,15.48
23,95,25,22.81,22.64,15.648
23,96,25,22.81,22.88,15.816
23,51,26,22.88,12.16,8.312
23,52,26,22.88,12.39,8.473
23,53,26,22.88,12.63,8.641
23,54,26,22.88,12.87,8.809
23,55,26,22.88,13.11,8.977
23,56,26,22.88,13.35,9.145
23,57,26,22.88,13.59,9.313
23,58,26,22.88,13.82,9.474
23,59,26,22.88,14.06,9.642
23,60,26,22.88,14.30,9.81
23,61,26,22.88,14.54,9.978
23,62,26,22.88,14.78,10.146
23,63,26,22.88,15.02,10.314
23,64,26,22.88,15.25,10.475
23,65,26,22.88,15.49,10.643
23,66,26,22.88,15.73,10.811
23,67,26,22.88,15.97,10.979
23,68,26,22.88,16.21,11.147
23,69,26,22.88,16.45,11.315
23,70,26,22.88,16.68,11.476
23,71,26,22.88,16.92,11.644
23,72,26,22.88,17.16,11.812
23,73,26,22.88,17.40,11.98
23,74,26,22.88,17.64,12.148
23,75,26,22.88,17.88,12.316
23,76,26,22.88,18.11,12.477
23,77,26,22.88,18.35,12.645
23,78,26,22.88,18.59,12.813
23,79,26,22.88,18.83,12.981
23,80,26,22.88,19.07,13.149
23,81,26,22.88,19.31,13.317
23,82,26,22.88,19.34,13.338
23,83,26,22.88,19.78,13.646
23,84,26,22.88,20.02,13.814
23,85,26,22.88,20.26,13.982
23,86,26,22.88,20.50,14.15
23,87,26,22.88,20.74,14.318
23,88,26,22.88,20.97,14.479
23,89,26,22.88,21.21,14.647
23,90,26,22.88,21.45,14.815
23,91,26,22.88,21.69,14.983
23,92,26,22.88,21.93,15.151
23,93,26,22.88,22.17,15.319
23,94,26,22.88,22.40,15.48
23,95,26,22.88,22.64,15.648
23,96,26,22.88,22.88,15.816
23,51,27,22.96,12.16,8.312
23,52,27,22.96,12.39,8.473
23,53,27,22.96,12.63,8.641
23,54,27,22.96,12.87,8.809
23,55,27,22.96,13.11,8.977
23,56,27,22.96,13.35,9.145
23,57,27,22.96,13.59,9.313
23,58,27,22.96,13.82,9.474
23,59,27,22.96,14.06,9.642
23,60,27,22.96,14.30,9.81
23,61,27,22.96,14.54,9.978
23,62,27,22.96,14.78,10.146
23,63,27,22.96,15.02,10.314
23,64,27,22.96,15.25,10.475
23,65,27,22.96,15.49,10.643
23,66,27,22.96,15.73,10.811
23,67,27,22.96,15.97,10.979
23,68,27,22.96,16.21,11.147
23,69,27,22.96,16.45,11.315
23,70,27,22.96,16.68,11.476
23,71,27,22.96,16.92,11.644
23,72,27,22.96,17.16,11.812
23,73,27,22.96,17.40,11.98
23,74,27,22.96,17.64,12.148
23,75,27,22.96,17.88,12.316
23,76,27,22.96,18.11,12.477
23,77,27,22.96,18.35,12.645
23,78,27,22.96,18.59,12.813
23,79,27,22.96,18.83,12.981
23,80,27,22.96,19.07,13.149
23,81,27,22.96,19.31,13.317
23,82,27,22.96,19.34,13.338
23,83,27,22.96,19.78,13.646
23,84,27,22.96,20.02,13.814
23,85,27,22.96,20.26,13.982
23,86,27,22.96,20.50,14.15
23,87,27,22.96,20.74,14.318
23,88,27,22.96,20.97,14.479
23,89,27,22.96,21.21,14.647
23,90,27,22.96,21.45,14.815
23,91,27,22.96,21.69,14.983
23,92,27,22.96,21.93,15.151
23,93,27,22.96,22.17,15.319
23,94,27,22.96,22.40,15.48
23,95,27,22.96,22.64,15.648
23,96,27,22.96,22.88,15.816
23,51,28,23.04,12.16,8.312
23,52,28,23.04,12.39,8.473
23,53,28,23.04,12.63,8.641
23,54,28,23.04,12.87,8.809
23,55,28,23.04,13.11,8.977
23,56,28,23.04,13.35,9.145
23,57,28,23.04,13.59,9.313
23,58,28,23.04,13.82,9.474
23,59,28,23.04,14.06,9.642
23,60,28,23.04,14.30,9.81
23,61,28,23.04,14.54,9.978
23,62,28,23.04,14.78,10.146
23,63,28,23.04,15.02,10.314
23,64,28,23.04,15.25,10.475
23,65,28,23.04,15.49,10.643
23,66,28,23.04,15.73,10.811
23,67,28,23.04,15.97,10.979
23,68,28,23.04,16.21,11.147
23,69,28,23.04,16.45,11.315
23,70,28,23.04,16.68,11.476
23,71,28,23.04,16.92,11.644
23,72,28,23.04,17.16,11.812
23,73,28,23.04,17.40,11.98
23,74,28,23.04,17.64,12.148
23,75,28,23.04,17.88,12.316
23,76,28,23.04,18.11,12.477
23,77,28,23.04,18.35,12.645
23,78,28,23.04,18.59,12.813
23,79,28,23.04,18.83,12.981
23,80,28,23.04,19.07,13.149
23,81,28,23.04,19.31,13.317
23,82,28,23.04,19.34,13.338
23,83,28,23.04,19.78,13.646
23,84,28,23.04,20.02,13.814
23,85,28,23.04,20.26,13.982
23,86,28,23.04,20.50,14.15
23,87,28,23.04,20.74,14.318
23,88,28,23.04,20.97,14.479
23,89,28,23.04,21.21,14.647
23,90,28,23.04,21.45,14.815
23,91,28,23.04,21.69,14.983
23,92,28,23.04,21.93,15.151
23,93,28,23.04,22.17,15.319
23,94,28,23.04,22.40,15.48
23,95,28,23.04,22.64,15.648
23,96,28,23.04,22.88,15.816
23,51,29,23.11,12.16,8.312
